0.000	11.839467010183	50.556453415006
0.001	12.002755755089	50.568716994132
0.002	12.154048239948	50.580763977930
0.003	12.295144726139	50.592588724259
0.004	12.427845475041	50.604185590980
0.005	12.553950748032	50.615548935954
0.006	12.675260806491	50.626673117042
0.007	12.793575911796	50.637643261753
0.008	12.910696325325	50.648633148918
0.009	13.028422308458	50.659643648024
0.010	13.148554122572	50.670670902729
0.011	13.272892029046	50.681711056691
0.012	13.404746784101	50.692760253567
0.013	13.553444942904	50.703814637013
0.014	13.715392598431	50.714870350689
0.015	13.884695788905	50.725923538250
0.016	14.055460552547	50.736970343355
0.017	14.221792927581	50.748006909661
0.018	14.377798952230	50.759029380825
0.019	14.517584664715	50.770033900504
0.020	14.635256103261	50.781016612357
0.021	14.724919306089	50.791973660039
0.022	14.780680311422	50.802901187210
0.023	14.796773982679	50.813795337526
0.024	14.778573401302	50.824652254645
0.025	14.733914242210	50.835468082223
0.026	14.666031742253	50.846238963919
0.027	14.578161138280	50.856961043390
0.028	14.473537667143	50.867630464293
0.029	14.355396565691	50.878243370285
0.030	14.226973070774	50.888795905025
0.031	14.091502419244	50.899284212169
0.032	13.952219847949	50.909704435375
0.033	13.812360593741	50.920052718299
0.034	13.675159893469	50.930325204601
0.035	13.543852983985	50.940518037936
0.036	13.421675102137	50.950627361963
0.037	13.311861484776	50.960649320339
0.038	13.217647368754	50.970580056721
0.039	13.142267990918	50.980415714766
0.040	13.088958588121	50.990152438133
0.041	13.060954397212	50.999786370477
0.042	13.059815582294	51.009313655458
0.043	13.077407068578	51.018730436732
0.044	13.110835567644	51.028032857956
0.045	13.158523505527	51.037217062788
0.046	13.218893308261	51.046279194886
0.047	13.290367401881	51.055215397906
0.048	13.371368212422	51.064021815507
0.049	13.460318165918	51.072694591345
0.050	13.555639688406	51.081229869078
0.051	13.655755205918	51.089623792364
0.052	13.759087144491	51.097872504859
0.053	13.864057930159	51.105972150221
0.054	13.969089988957	51.113918872108
0.055	14.072605746920	51.121708814177
0.056	14.173027630082	51.129338120085
0.057	14.268778064479	51.136802933490
0.058	14.358279476146	51.144099398049
0.059	14.439954291116	51.151223657420
0.060	14.512224935425	51.158171855260
0.061	14.573513835108	51.164940135226
0.062	14.622243416200	51.171524640975
0.063	14.656836104736	51.177921516166
0.064	14.675714326750	51.184126904456
0.065	14.639498966103	51.190136949501
0.066	14.296888225876	51.195947794960
0.067	13.810733680569	51.201555584489
0.068	13.437859636978	51.206956461746
0.069	13.378421018402	51.212146570390
0.070	13.414837243983	51.217122054075
0.071	13.482938715169	51.221879056462
0.072	13.576648547222	51.226413721206
0.073	13.689889855400	51.230722191965
0.074	13.816585754964	51.234800612397
0.075	13.950659361174	51.238645126158
0.076	14.086033789290	51.242251876907
0.077	14.216632154571	51.245617008301
0.078	14.336377572278	51.248736663997
0.079	14.439193157670	51.251606987652
0.080	14.519002026008	51.254247565719
0.081	14.569727292551	51.256834732067
0.082	14.585463066722	51.259405265599
0.083	14.582106664070	51.261958853345
0.084	14.573438783682	51.264495182336
0.085	14.559863040988	51.267013939602
0.086	14.541783051420	51.269514812173
0.087	14.519602430408	51.271997487081
0.088	14.493724793385	51.274461651356
0.089	14.464553755781	51.276906992027
0.090	14.432492933026	51.279333196126
0.091	14.397945940553	51.281739950682
0.092	14.361316393792	51.284126942727
0.093	14.323007908174	51.286493859291
0.094	14.283424099131	51.288840387404
0.095	14.242968582094	51.291166214097
0.096	14.202044972493	51.293471026400
0.097	14.161056885760	51.295754511343
0.098	14.120407937326	51.298016355958
0.099	14.080501742621	51.300256247274
0.100	14.041741917078	51.302473872322
0.101	14.004532076128	51.304668918133
0.102	13.969275835200	51.306841071736
0.103	13.936376809727	51.308990020163
0.104	13.906238615139	51.311115450443
0.105	13.879264866868	51.313217049608
0.106	13.855859180345	51.315294504687
0.107	13.836425171001	51.317347502712
0.108	13.821366454266	51.319375730712
0.109	13.811086645572	51.321378875718
0.110	13.805989360351	51.323356624761
0.111	13.809413440358	51.325308664870
0.112	13.833512787851	51.327234683077
0.113	13.877550254655	51.329134366412
0.114	13.939192185713	51.331007401905
0.115	14.016104925972	51.332853476587
0.116	14.105954820376	51.334672277488
0.117	14.206408213871	51.336463491638
0.118	14.315131451402	51.338226806069
0.119	14.429790877914	51.339961907810
0.120	14.548052838353	51.341668483892
0.121	14.667583677664	51.343346221346
0.122	14.786049740791	51.344994807202
0.123	14.907774256923	51.346613928490
0.124	15.056333453169	51.348203272240
0.125	15.225059823882	51.349762525484
0.126	15.403609176374	51.351291375252
0.127	15.581637317955	51.352789508574
0.128	15.748800055939	51.354256612480
0.129	15.894810036038	51.355692374002
0.130	16.020747595545	51.357096480169
0.131	16.134682016764	51.358468618012
0.132	16.240453227784	51.359808474562
0.133	16.341901156690	51.361115736848
0.134	16.442865731570	51.362390091901
0.135	16.547186880513	51.363631226753
0.136	16.658704531603	51.364838828432
0.137	16.781258612930	51.366012583971
0.138	16.918646589627	51.367152180398
0.139	17.068891220945	51.368257304745
0.140	17.228788847807	51.369327644042
0.141	17.397973433142	51.370362885320
0.142	17.576078939880	51.371362715608
0.143	17.762739330953	51.372326821938
0.144	17.957588569289	51.373254891339
0.145	18.160260617819	51.374146610843
0.146	18.370389439474	51.375001667480
0.147	18.587608997182	51.375819748280
0.148	18.811553253874	51.376600540273
0.149	19.041856172481	51.377343730491
0.150	19.278151715932	51.378049005963
0.151	19.520073847158	51.378716053720
0.152	19.767256529088	51.379344560793
0.153	20.019333724652	51.379934214211
0.154	20.275939396782	51.380484701006
